2609.TW,陽明,22.80,1.10,+5.07%,17056
2303.TW,聯電,9400,7656,13.80,-0.05
2303.TW.TW,聯電,-0.36%,10536,2900,7636
2409.TW,友達,30.75,0.00,0.00%,17274
2801.TW,彰銀,11087,6187,20.35,-0.35
2801.TW.TW,彰銀,-1.69%,9693,3636,6057
1409.TW,新纖,16.00,-0.45,-2.74%,13251
5854.TW,合庫,9195,4056,22.05,-0.35
5854.TW.TW,合庫,-1.56%,5899,2186,3712
2384.TW,勝華,52.10,-0.20,-0.38%,9827
2311.TW,日月光,6197,3629,26.00,0.00
2311.TW.TW,日月光,0.00%,5290,1952,3338
1718.TW,中纖,14.55,-0.40,-2.68%,5870
2882.TW,國泰金,3367,2503,47.00,-0.40
2882.TW.TW,國泰金,-0.84%,4203,1839,2363
1605.TW,華新,18.75,-0.15,-0.79%,5664
2330.TW,台積電,3339,2325,62.00,-0.30
2330.TW.TW,台積電,-0.48%,3935,1645,2290
2315.TW,神達,13.70,-0.10,-0.72%,2759
6012.TW,金鼎證,504,2255,12.15,-0.10
6012.TW.TW,金鼎證,-0.82%,2232,0,2232
2913.TW,農林,20.50,0.55,+2.76%,2679
2889.TW,國票金,586,2093,9.78,-0.02
2889.TW.TW,國票金,-0.20%,2614,535,2078
2392.TW,正崴,63.40,-0.40,-0.63%,2604
2880.TW,華南金,696,1908,19.90,-0.25
2880.TW.TW,華南金,-1.24%,2873,979,1894
2337.TW,旺宏,19.20,-0.05,-0.26%,3554
2325.TW,矽品,1661,1893,32.40,-1.10
2325.TW.TW,矽品,-3.28%,3111,1236,1875
2353.TW,宏碁,87.00,-0.70,-0.80%,6688
2317.TW,鴻海,4953,1735,116.00,-2.00
2317.TW.TW,鴻海,-1.69%,5150,3425,1724
2382.TW,廣達,55.00,-0.20,-0.36%,2269
2312.TW,金寶,679,1590,10.60,-0.15
2312.TW.TW,金寶,-1.40%,2111,713,1398
2313.TW,華通,10.05,-0.20,-1.95%,3714
3049.TW,和鑫,2321,1393,23.50,-0.15
3049.TW.TW,和鑫,-0.63%,2107,762,1345
1216.TW,統一,38.85,-0.80,-2.02%,2724
2511.TW,太子,1384,1340,22.50,-0.30
2511.TW.TW,太子,-1.32%,2821,1482,1339
2823.TW,中壽,24.80,-0.05,-0.20%,2199
2820.TW,華票,863,1335,9.07,0.01
2820.TW.TW,華票,+0.11%,1352,32,1320
2881.TW,富邦金,37.70,-0.30,-0.79%,3797
9907.TW,統一實,2513,1284,16.15,-0.10
9907.TW.TW,統一實,-0.62%,2549,1277,1272
2883.TW,開發金,9.13,0.00,0.00%,2545
3702.TW,大聯大,1296,1249,58.10,-0.60
3702.TW.TW,大聯大,-1.02%,1672,491,1180
9105.TW,泰金寶,5.07,-0.03,-0.59%,1437
3231.TW,緯創,267,1170,62.30,2.20
3231.TW.TW,緯創,+3.66%,2291,1213,1078
8008.TW,建興,33.00,1.00,+3.13%,1932
1905.TW,華紙,856,1075,17.15,-0.50
1905.TW.TW,華紙,-2.83%,3079,2008,1071
1218.TW,泰山,19.00,0.00,0.00%,1274
1717.TW,長興,221,1053,34.50,-0.65
1717.TW.TW,長興,-1.85%,2144,1149,995
2331.TW,精英,11.35,-0.10,-0.87%,1549
2376.TW,技嘉,580,969,29.35,-0.15
2376.TW.TW,技嘉,-0.51%,1472,505,967
2363.TW,矽統,19.30,-0.15,-0.77%,1930
2891.TW,中信金,966,964,19.45,-0.45
2891.TW.TW,中信金,-2.26%,3556,2592,963
2903.TW,遠百,38.70,-0.45,-1.15%,1699
1326.TW,臺化,736,962,88.70,-0.10
1326.TW.TW,臺化,-0.11%,1856,929,927
1447.TW,力鵬,16.50,-0.25,-1.49%,3410
2345.TW,智邦,2531,879,23.00,0.05
2345.TW.TW,智邦,+0.22%,3118,2276,842
1702.TW,南僑,43.10,-1.15,-2.60%,1160
1440.TW,南紡,334,826,20.15,-1.10
1440.TW.TW,南紡,-5.18%,1824,1024,800
