1,2891,66082,20207,45875
2,5346,26363,3888,22475
3,2324,30903,16462,14441
4,2105,13936,2314,11622
5,3231,15422,3912,11510
6,2311,17906,6801,11105
7,1102,11535,3796,7739
8,2382,21180,14993,6187
9,3702,7030,1209,5821
10,3045,9084,3509,5575
11,9116,5230,0,5230
12,2609,7548,2696,4852
13,9116,4803,3,4800
14,1303,11839,7466,4373
15,3481,14559,10381,4178
16,1802,5853,1717,4136
17,2448,5471,1504,3967
18,1605,6543,2700,3843
19,9904,6926,3673,3253
20,1710,4100,1398,2702
21,2884,6941,4569,2372
22,1101,6493,4124,2369
23,2606,2851,540,2311
24,3514,3031,740,2291
25,1504,5955,3757,2198
26,2888,9337,7356,1981
27,2474,2842,981,1861
28,3037,9698,7859,1839
29,2301,4314,2486,1828
30,2618,5535,3773,1762
