1,2891,0,8489,8489
2,2384,500,6333,5833
3,2325,232,5974,5742
4,2887,0,4952,4952
5,2352,14,1263,1249
6,2847,0,1000,1000
7,3019,0,612,612
8,2332,0,604,604
9,2311,0,526,526
10,1313,0,521,521
11,3519,0,389,389
12,2601,0,362,362
13,2454,17,370,353
14,1702,0,278,278
15,3702,91,344,253
16,2377,0,241,241
17,4904,0,200,200
18,3481,0,197,197
19,3189,0,154,154
20,2002,25,174,149
21,3008,0,144,144
22,3622,0,128,128
23,2409,0,105,105
24,2430,0,99,99
25,2606,0,66,66
26,1722,25,71,46
27,1605,0,44,44
28,3049,0,36,36
29,6142,0,26,26
30,2610,11,30,19
