2409.TW,ね笷,30.95,-0.30,-0.96%,0.00
1605.TW,地穝,0.00%,-59327,18.75,-46812
1402.TW,环狥穝,47.90,-0.65,-1.34%,-0.30
1216.TW,参,-0.64%,-37323,38.85,-32038
2888.TW,穝,47.00,-0.40,-0.84%,-0.15
3474.TW,地ㄈ,-1.33%,-26610,14.90,-25640
2475.TW,地琈,37.70,-0.30,-0.79%,0.03
3049.TW,㎝,+0.70%,-22542,23.50,-21909
2887.TW,穝,7.31,-0.03,-0.41%,-0.20
2886.TW,伦,-1.46%,-18816,21.20,-18693
2823.TW,い关,58.10,-0.60,-1.02%,-0.05
1319.TW,狥锭,-0.20%,-18256,50.00,-15529
2885.TW,じ,16.00,-0.45,-2.74%,-0.10
2603.TW,篴,-0.52%,-14183,25.45,-13970
2454.TW,羛祇,121.50,1.00,+0.83%,-10.00
1904.TW,タ订,-2.54%,-10490,13.95,-9495
2376.TW,м古,8.02,-0.02,-0.25%,-0.15
2337.TW,Щ,-0.51%,-8701,19.20,-7938
6239.TW,Θ,31.90,0.10,+0.31%,0.90
2344.TW,地ü筿,+0.92%,-7535,7.85,-6284
1304.TW,籓籈,13.80,-0.05,-0.36%,-0.65
2883.TW,秨祇,-2.36%,-5623,9.13,-5350
2892.TW,材,71.00,1.10,+1.57%,-0.40
2511.TW,び,-1.95%,-5095,22.50,-4993
6153.TW,古羛痲,15.95,-0.20,-1.24%,-2.30
3044.TW,胺供,-5.81%,-4921,106.00,-4654
1101.TW,猟,22.05,-0.35,-1.56%,-0.45
2903.TW,环κ,-1.34%,-4534,38.70,-4510
2449.TW,ㄊじ筿,30.90,0.15,+0.49%,-0.20
2854.TW,腳ㄓ靡,-1.43%,-4218,16.30,-4180
2022.TW,籈﹄,88.70,0.10,+0.11%,0.25
