1,2330,17641,39766,22125
2,2609,44812,62116,17304
3,1301,8911,25936,17025
4,2618,44444,57792,13348
5,2315,7061,18396,11335
6,2891,26902,36971,10069
7,2382,5960,15047,9087
8,1303,5131,13257,8126
9,2475,5053,12011,6958
10,2317,22039,28982,6943
11,2303,23768,29997,6229
12,2892,13426,19300,5874
13,1504,29482,35305,5823
14,1326,7994,13776,5782
15,2353,12700,18220,5520
16,6116,10879,16122,5243
17,1718,60793,65797,5004
18,2834,26730,31679,4949
19,2412,5374,10222,4848
20,3481,25893,30574,4681
21,9904,9904,14254,4350
22,2474,14424,18728,4304
23,2402,3072,7186,4114
24,1310,20515,24580,4065
25,2883,13556,17380,3824
26,5854,12128,15794,3666
27,2889,4837,8422,3585
28,2364,10419,13908,3489
29,1455,17704,20800,3096
30,2854,14119,17098,2979
