1,2409,75417,32165,43252
2,3481,39832,15502,24330
3,2888,24982,6568,18414
4,2412,22656,4283,18373
5,5346,35630,18234,17396
6,5371,20224,3222,17002
7,2890,18425,2196,16229
8,2891,66196,50207,15989
9,2886,27947,12231,15716
10,8069,19532,4721,14811
11,2801,19542,8314,11228
12,4938,19313,10380,8933
13,2311,30120,21213,8907
14,6012,7149,21,7128
15,2344,7865,818,7047
16,1326,11072,4548,6524
17,2475,6431,222,6209
18,2885,26015,19997,6018
19,2103,7333,1662,5671
20,9904,10804,5420,5384
21,2371,11024,5825,5199
22,9933,4880,200,4680
23,2384,9719,5045,4674
24,3189,5284,621,4663
25,6282,4962,316,4646
26,4904,6913,2539,4374
27,2892,16248,11895,4353
28,3231,14517,10264,4253
29,9907,4621,437,4184
30,2382,15998,11821,4177
