1,5854,7753,1683,6070
2,2890,6361,1167,5194
3,2886,5156,1036,4120
4,2891,3939,219,3720
5,2002,3781,1496,2285
6,2303,2517,546,1971
7,2885,2182,235,1947
8,3224,1266,4,1262
9,2371,2334,1181,1153
10,1304,1643,646,997
11,2317,1257,315,942
12,3049,3044,2106,938
13,2356,968,79,889
14,4904,1102,245,857
15,2330,2009,1257,752
16,2311,1202,481,721
17,2105,925,262,663
18,2409,1696,1094,602
19,2850,668,70,598
20,2337,833,244,589
21,6505,615,30,585
22,2355,629,45,584
23,4938,628,64,564
24,8210,575,13,562
25,2009,1158,605,553
26,2607,687,136,551
27,2332,1079,592,487
28,2609,1777,1310,467
29,2475,500,46,454
30,6214,470,46,424
