1,2618,36803,23333,13470
2,2889,12119,2856,9263
3,1409,29305,23514,5791
4,1704,8328,4222,4106
5,1319,5841,2057,3784
6,2409,16250,12602,3648
7,2002,4020,1133,2887
8,2206,6375,3533,2842
9,1402,5947,3237,2710
10,2022,4753,2069,2684
11,3481,10108,7573,2535
12,2820,3367,1443,1924
13,4532,3772,1877,1895
14,1905,8810,7053,1757
15,2888,4417,2663,1754
16,9904,3253,1545,1708
17,1440,11601,10092,1509
18,1308,3520,2080,1440
19,1216,3839,2420,1419
20,2543,1433,59,1374
21,9116,2280,934,1346
22,2882,3222,1893,1329
23,2511,4795,3492,1303
24,3545,1829,528,1301
25,5356,4593,3310,1283
26,3702,2696,1417,1279
27,3049,5610,4385,1225
28,1715,4899,3699,1200
29,5854,2483,1291,1192
30,9938,2049,871,1178
