1,1303,5836,762,5074
2,2409,11352,6403,4949
3,2347,4297,239,4058
4,3045,3951,265,3686
5,2412,4125,531,3594
6,3037,4064,809,3255
7,2317,4901,1690,3211
8,1101,3541,480,3061
9,1409,5967,3019,2948
10,2903,3134,285,2849
11,1504,3962,2051,1911
12,2881,2251,720,1531
13,2912,1368,113,1255
14,2448,2028,827,1201
15,2384,3960,2862,1098
16,2834,2027,932,1095
17,2882,3460,2390,1070
18,6008,1414,379,1035
19,1308,1182,162,1020
20,2475,1272,316,956
21,2330,5083,4180,903
22,3686,888,191,697
23,6153,799,114,685
24,6282,1383,734,649
25,2002,2091,1507,584
26,5356,764,195,569
27,2823,633,83,550
28,2352,1104,559,545
29,1323,696,188,508
30,1102,547,56,491
