2891.TW,中信金,19.90,-0.05,-0.25%,167726
2311.TW,日月光,26.00,0.10,+0.39%,145825
2330.TW,台積電,62.30,0.30,+0.48%,145328
3481.TW,奇美電,41.80,0.05,+0.12%,142067
1301.TW,臺塑,90.00,3.10,+3.57%,120747
2384.TW,勝華,52.30,0.20,+0.38%,109185
2325.TW,矽品,33.50,1.15,+3.55%,107275
2337.TW,旺宏,19.25,-0.05,-0.26%,102787
3231.TW,緯創,60.10,-0.90,-1.48%,95026
2890.TW,永豐金,11.55,-0.10,-0.86%,72059
2382.TW,廣達,55.20,-0.50,-0.90%,69612
1101.TW,台泥,33.50,0.25,+0.75%,69566
9904.TW,寶成,29.05,0.25,+0.87%,66592
2317.TW,鴻海,118.00,-0.50,-0.42%,66212
1326.TW,臺化,88.80,2.50,+2.90%,65223
2883.TW,開發金,9.13,0.07,+0.77%,62894
2884.TW,玉山金,16.00,0.05,+0.31%,61567
2347.TW,聯強,74.60,1.40,+1.91%,60349
2801.TW,彰銀,20.70,-0.10,-0.48%,59598
1440.TW,南紡,21.25,-0.45,-2.07%,50783
2412.TW,中華電,71.70,-0.30,-0.42%,46485
910322.TW,康師傅,40.85,-0.35,-0.85%,37708
2886.TW,兆豐金,21.20,0.35,+1.68%,36163
2880.TW,華南金,20.15,0.00,0.00%,36039
2103.TW,臺橡,56.50,-0.60,-1.05%,34224
1909.TW,榮成,13.40,0.65,+5.10%,34203
2885.TW,元大金,19.15,0.05,+0.26%,32488
2344.TW,華邦電,7.97,-0.01,-0.13%,31891
2854.TW,寶來證,16.35,0.00,0.00%,29066
2834.TW,台企銀,10.40,0.05,+0.48%,28972
5854.TW,合庫,22.40,0.10,+0.45%,26675
2308.TW,台達電,127.50,-2.50,-1.92%,26561
2610.TW,華航,24.85,-0.35,-1.39%,26404
2332.TW,友訊,31.30,-0.45,-1.42%,26382
3034.TW,聯詠,90.60,-0.60,-0.66%,25194
6116.TW,彩晶,6.15,-0.01,-0.16%,25175
2474.TW,可成,82.10,-0.40,-0.48%,23905
9151.TW,旺旺,28.00,-0.05,-0.18%,23618
1434.TW,福懋,28.50,-0.15,-0.52%,23493
2353.TW,宏碁,87.70,0.60,+0.69%,21774
1102.TW,亞泥,32.25,0.05,+0.16%,21226
1303.TW,南亞,70.00,0.90,+1.30%,20311
5522.TW,遠雄建,74.90,-0.20,-0.27%,19916
1314.TW,中石化,26.75,-0.05,-0.19%,19764
2547.TW,日勝生,41.80,0.50,+1.21%,19524
3036.TW,文曄,48.45,3.15,+6.95%,19260
2615.TW,萬海,22.00,0.00,0.00%,19232
2888.TW,新光金,11.30,-0.05,-0.44%,19153
