1,2311,285,2408,2123
2,1444,386,1734,1348
3,2323,175,1177,1002
4,1710,1640,2626,986
5,1504,568,1264,696
6,1314,738,1412,674
7,1301,154,768,614
8,1902,608,1209,601
9,2485,38,536,498
10,1909,638,1106,468
11,3264,256,717,461
12,2834,471,880,409
13,1815,177,573,396
14,2105,49,443,394
15,9116,353,745,392
16,5820,208,580,372
17,6285,161,532,371
18,6269,118,474,356
19,5346,414,766,352
20,3036,583,934,351
21,2353,132,479,347
22,2601,19,335,316
23,2345,372,687,315
24,1413,1,296,295
25,1464,120,409,289
26,4523,211,499,288
27,2313,221,501,280
28,3231,474,737,263
29,2325,594,851,257
30,2504,458,711,253
