1,2412,30933,16463,14470
2,3045,12730,362,12368
3,1303,8947,1935,7012
4,2317,10615,3849,6766
5,2882,14150,9460,4690
6,2618,11882,7841,4041
7,1504,6794,2843,3951
8,1402,8696,4868,3828
9,2885,5037,1271,3766
10,2448,6987,3622,3365
11,2371,12172,9011,3161
12,1409,6956,3900,3056
13,2903,3954,922,3032
14,2105,5064,2077,2987
15,2881,4417,2150,2267
16,2489,2954,717,2237
17,1714,3869,2062,1807
18,5512,3147,1403,1744
19,2330,11541,9848,1693
20,1323,1908,334,1574
21,2609,9952,8397,1555
22,1704,2761,1279,1482
23,2498,2547,1072,1475
24,1102,1798,458,1340
25,2892,5215,3885,1330
26,3686,1894,682,1212
27,6153,1598,638,960
28,2106,1080,128,952
29,6286,1370,441,929
30,3474,2110,1216,894
