1312.TW,國喬,17.95,0.05,+0.28%,49016
1409.TW,新纖,995,48021,16.00,-0.45
1409.TW.TW,新纖,-2.74%,46160,1640,44520
1314.TW,中石化,26.70,-0.05,-0.19%,22563
1402.TW,遠東新,1074,21489,46.60,-0.30
1402.TW.TW,遠東新,-0.64%,19379,623,18755
1444.TW,力麗,18.40,-0.25,-1.34%,18734
1909.TW,榮成,3328,15406,13.10,-0.30
1909.TW.TW,榮成,-2.24%,15195,1,15194
1905.TW,華紙,17.15,-0.50,-2.83%,22457
1313.TW,聯成,8427,14030,23.40,-0.80
1313.TW.TW,聯成,-3.31%,14676,1229,13447
3231.TW,緯創,62.30,2.20,+3.66%,13918
3481.TW,奇美電,510,13407,41.95,0.15
3481.TW.TW,奇美電,+0.36%,15084,1698,13386
2325.TW,矽品,32.40,-1.10,-3.28%,13501
2474.TW,可成,306,13195,83.00,0.90
2474.TW.TW,可成,+1.10%,10759,103,10656
2409.TW,友達,30.75,0.00,0.00%,13382
1704.TW,榮化,3577,9805,64.00,-0.80
1704.TW.TW,榮化,-1.23%,11191,1616,9575
1710.TW,東聯,32.85,-1.20,-3.52%,17173
2311.TW,日月光,7972,9201,26.00,0.00
2311.TW.TW,日月光,0.00%,10193,1319,8873
2854.TW,寶來證,16.30,-0.05,-0.31%,8614
1504.TW,東元,39,8575,19.40,-0.40
1504.TW.TW,東元,-2.02%,7122,12,7110
1455.TW,集盛,16.70,-0.45,-2.62%,6899
1308.TW,亞聚,7,6891,34.50,-0.80
1308.TW.TW,亞聚,-2.27%,6961,104,6857
2353.TW,宏碁,87.00,-0.70,-0.80%,6677
2448.TW,晶電,177,6500,97.40,-1.20
2448.TW.TW,晶電,-1.22%,6784,1561,5223
1457.TW,宜進,12.40,-0.35,-2.75%,5876
2382.TW,廣達,800,5076,55.00,-0.20
2382.TW.TW,廣達,-0.36%,4973,23,4950
3443.TW,創意,130.00,3.00,+2.36%,4927
1902.TW,臺紙,223,4704,19.50,-0.55
1902.TW.TW,臺紙,-2.74%,4448,0,4448
1326.TW,臺化,88.70,-0.10,-0.11%,5352
2473.TW,思源,1102,4250,41.40,-1.20
2473.TW.TW,思源,-2.82%,4749,550,4199
1711.TW,永光,37.00,-0.60,-1.60%,4231
4306.TW,炎洲,81,4150,33.15,-0.70
4306.TW.TW,炎洲,-2.07%,4088,0,4088
1227.TW,佳格,81.70,0.20,+0.25%,3786
3036.TW,文曄,161,3625,47.95,-0.50
3036.TW.TW,文曄,-1.03%,3435,57,3378
1459.TW,聯發,16.45,0.00,0.00%,4000
6116.TW,彩晶,801,3199,6.10,-0.05
6116.TW.TW,彩晶,-0.81%,3211,29,3182
1718.TW,中纖,14.55,-0.40,-2.68%,3420
3380.TW,明泰,300,3120,27.35,-0.20
3380.TW.TW,明泰,-0.73%,3931,861,3070
2504.TW,國產,16.35,0.00,0.00%,3144
1447.TW,力鵬,88,3056,16.50,-0.25
1447.TW.TW,力鵬,-1.49%,2979,1,2978
1229.TW,聯華,23.40,-0.45,-1.89%,5874
3189.TW,景碩,2974,2900,83.10,-0.60
3189.TW.TW,景碩,-0.72%,4345,1475,2870
5388.TW,中磊,28.70,0.00,0.00%,4880
1301.TW,臺塑,2056,2824,91.40,1.40
1301.TW.TW,臺塑,+1.56%,2653,87,2566
2847.TW,大眾銀,7.22,-0.01,-0.14%,2543
1701.TW,中化,3,2540,30.85,0.10
1701.TW.TW,中化,+0.33%,2693,258,2435
1210.TW,大成,32.50,-0.35,-1.07%,2261
1310.TW,台苯,88,2173,15.15,-0.10
1310.TW.TW,台苯,-0.66%,2202,51,2151
3383.TW,新世紀,54.20,0.60,+1.12%,2326
1717.TW,長興,211,2115,34.50,-0.65
1717.TW.TW,長興,-1.85%,1956,4,1952
3573.TW,穎台,133.00,0.50,+0.38%,1988
3062.TW,建漢,82,1906,40.75,-0.05
3062.TW.TW,建漢,-0.12%,1881,66,1815
