1,2330,5468,587,4881
2,2303,3010,16,2994
3,2352,1670,12,1658
4,2317,1698,229,1469
5,2325,1330,24,1306
6,2618,1143,12,1131
7,2353,1110,20,1090
8,2854,1094,16,1078
9,1504,1040,14,1026
10,1711,880,0,880
11,2311,864,38,826
12,1722,730,6,724
13,2347,647,10,637
14,6285,595,30,565
15,3481,699,138,561
16,4207,500,0,500
17,5356,500,0,500
18,1210,480,0,480
19,2455,400,0,400
20,8111,400,0,400
21,2392,383,2,381
22,2883,347,66,281
23,2337,261,13,248
24,4938,240,12,228
25,1227,221,0,221
26,2886,283,62,221
27,1313,220,0,220
28,2454,221,14,207
29,6244,205,2,203
30,2882,247,52,195
