1,2891,26730,48260,21530
2,2311,5115,24950,19835
3,2325,1887,16041,14154
4,1402,3180,12523,9343
5,2371,593,9618,9025
6,1216,1572,10046,8474
7,2384,16730,24430,7700
8,1409,2974,10500,7526
9,2882,1813,9125,7312
10,2823,41,6806,6765
11,2887,3060,8193,5133
12,2847,0,3000,3000
13,2454,3071,6002,2931
14,2885,1407,4264,2857
15,3702,370,3049,2679
16,6153,1667,4194,2527
17,2377,0,2254,2254
18,2456,0,1497,1497
19,3061,50,1460,1410
20,3019,0,1311,1311
21,2881,8618,9891,1273
22,2610,1346,2485,1139
23,4904,287,1251,964
24,2608,0,888,888
25,2441,0,854,854
26,2403,0,784,784
27,1301,1588,2328,740
28,6142,0,716,716
29,9103,1030,1691,661
30,1215,70,722,652
