1,2384,83351,51344,32007
2,9103,20327,2691,17636
3,3049,18218,3208,15010
4,3231,22885,7964,14921
5,2347,15974,5457,10517
6,8069,16100,6107,9993
7,9116,12592,3019,9573
8,2311,35317,26991,8326
9,1313,8911,1547,7364
10,2303,43470,36616,6854
11,3481,16480,9669,6811
12,3034,7635,856,6779
13,2353,20524,13963,6561
14,9904,8765,2374,6391
15,1314,7455,1075,6380
16,1101,7778,1398,6380
17,1440,6282,0,6282
18,9151,6651,577,6074
19,2474,6595,1158,5437
20,2475,5065,414,4651
21,9933,4847,248,4599
22,3474,7542,2991,4551
23,2845,4371,4,4367
24,1326,11224,7090,4134
25,2412,15571,11492,4079
26,6116,4141,146,3995
27,2337,15127,11334,3793
28,2317,29866,26340,3526
29,5347,3609,195,3414
30,2349,3396,0,3396
