1,2384,7906,20794,12888
2,2371,1112,11624,10512
3,2882,2777,11239,8462
4,3049,884,8618,7734
5,2511,425,7142,6717
6,8069,536,7089,6553
7,1402,2439,7926,5487
8,1201,92,4875,4783
9,2801,946,4369,3423
10,1326,2667,5983,3316
11,1301,3030,5524,2494
12,2353,13442,15818,2376
13,1314,280,2243,1963
14,2002,3048,4516,1468
15,1909,84,1488,1404
16,1718,169,1566,1397
17,2104,147,1536,1389
18,2834,766,2119,1353
19,2475,230,1530,1300
20,2892,2405,3657,1252
21,2887,1600,2660,1060
22,6239,1689,2735,1046
23,2823,611,1639,1028
24,2888,2088,3111,1023
25,2854,732,1751,1019
26,2360,277,1281,1004
27,6008,323,1285,962
28,1409,2543,3449,906
29,1419,116,1015,899
30,2847,394,1292,898
