1,2891,53273,17868,35405
2,2409,39124,20670,18454
3,5371,18713,2610,16103
4,2890,12766,583,12183
5,2881,10739,3237,7502
6,2801,8891,2020,6871
7,2330,20258,13592,6666
8,2887,7375,1104,6271
9,2382,7549,1384,6165
10,2353,8713,2791,5922
11,4904,6311,836,5475
12,2885,8685,3299,5386
13,9904,7452,2169,5283
14,3189,5062,164,4898
15,1326,7177,2306,4871
16,6282,4880,98,4782
17,2103,5535,1189,4346
18,4938,4923,868,4055
19,2311,8739,4688,4051
20,3231,6063,2035,4028
21,2609,5808,1823,3985
22,2618,10694,7009,3685
23,2301,4614,1181,3433
24,2408,4440,1079,3361
25,2882,8560,5584,2976
26,1722,3028,314,2714
27,3045,3805,1110,2695
28,2371,3737,1316,2421
29,2888,3190,842,2348
30,2412,4306,1988,2318
