1,1434,47,4128,4081
2,2885,236,3555,3319
3,1440,424,2065,1641
4,2884,38,1124,1086
5,1301,232,1289,1057
6,2475,156,1114,958
7,2105,132,1065,933
8,2820,97,904,807
9,2615,6,692,686
10,2384,1481,2153,672
11,2347,2,672,670
12,2408,139,706,567
13,9934,102,665,563
14,2889,27,578,551
15,2854,166,699,533
16,2474,171,662,491
17,5371,170,647,477
18,3474,656,1129,473
19,2382,109,516,407
20,9911,114,509,395
21,2330,262,632,370
22,8926,27,393,366
23,1712,99,450,351
24,1315,0,341,341
25,1808,0,338,338
26,1513,63,385,322
27,2324,279,599,320
28,1713,45,358,313
29,2313,291,592,301
30,3189,14,294,280
