1,2888,6682,29870,23188
2,2618,9824,29502,19678
3,2498,8351,24713,16362
4,2330,61193,71317,10124
5,1304,5517,15017,9500
6,2337,26606,34428,7822
7,3231,8754,16419,7665
8,2325,30535,37924,7389
9,3037,11690,18751,7061
10,2454,11130,18063,6933
11,1402,12061,18694,6633
12,2882,15086,21065,5979
13,6286,890,6762,5872
14,4906,104,4704,4600
15,1319,1044,5638,4594
16,2382,26008,29997,3989
17,2323,4927,8602,3675
18,2353,36084,39754,3670
19,2332,1711,5280,3569
20,2448,5883,9227,3344
21,2542,665,3733,3068
22,3061,2,3003,3001
23,5483,1568,4510,2942
24,1308,1908,4682,2774
25,2376,42,2810,2768
26,2892,16453,18922,2469
27,3042,796,3137,2341
28,3311,3434,5718,2284
29,1451,47,2240,2193
30,2511,1270,3432,2162
