1,2610,30592,23611,6981
2,1402,11909,6586,5323
3,1605,16257,11471,4786
4,1710,20360,16002,4358
5,1718,29799,25701,4098
6,2892,7775,3678,4097
7,9904,6582,2865,3717
8,2002,10727,7250,3477
9,1504,13667,10328,3339
10,2618,24746,21445,3301
11,1216,5690,2496,3194
12,1451,4565,1824,2741
13,2403,3064,445,2619
14,2330,8335,5757,2578
15,2614,6787,4350,2437
16,2547,5150,2736,2414
17,2883,6493,4247,2246
18,1802,4294,2183,2111
19,3049,9136,7042,2094
20,3702,3413,1328,2085
21,3045,2732,656,2076
22,1229,8738,6695,2043
23,2823,3900,2115,1785
24,8069,6080,4377,1703
25,2022,4844,3186,1658
26,1310,9310,7752,1558
27,1314,16322,14778,1544
28,2854,6797,5268,1529
29,5388,3565,2053,1512
30,3474,7125,5714,1411
