1,1314,6290,13580,7290
2,2618,8996,14335,5339
3,1710,8856,13753,4897
4,1312,8491,12148,3657
5,1909,2100,4636,2536
6,2474,3536,5980,2444
7,2330,850,3091,2241
8,2891,3151,5383,2232
9,2022,1363,3517,2154
10,3481,3024,4826,1802
11,1907,2738,4474,1736
12,2014,1909,3383,1474
13,1301,1082,2513,1431
14,2382,579,1994,1415
15,6153,403,1798,1395
16,3045,205,1515,1310
17,1326,1094,2343,1249
18,2311,1777,3012,1235
19,9904,577,1780,1203
20,1303,1059,2202,1143
21,2881,1308,2413,1105
22,1504,4830,5928,1098
23,3231,4861,5917,1056
24,4207,2929,3926,997
25,2412,589,1581,992
26,2324,769,1757,988
27,2347,174,1158,984
28,5371,281,1236,955
29,2504,2810,3754,944
30,6147,492,1399,907
