1,2603,8080,3845,4235
2,1409,4484,1751,2733
3,2609,15335,13324,2011
4,2022,2667,1162,1505
5,4532,2315,875,1440
6,2889,1501,160,1341
7,2892,1793,554,1239
8,1305,1739,669,1070
9,1319,1333,380,953
10,5356,1313,404,909
11,1513,1128,249,879
12,9928,1354,551,803
13,2325,1147,358,789
14,1904,1291,524,767
15,1440,2959,2193,766
16,9116,1085,349,736
17,6121,1173,473,700
18,2371,1329,731,598
19,2891,1694,1111,583
20,5346,1376,800,576
21,2049,1148,604,544
22,2313,1489,988,501
23,2610,7787,7291,496
24,2344,606,118,488
25,2002,794,319,475
26,1710,1301,837,464
27,8082,1003,541,462
28,2449,546,103,443
29,1466,748,309,439
30,1902,1383,957,426
