2610.TW,華航,24.15,-0.70,-2.82%,-6517
6153.TW,嘉聯益,37.30,-2.30,-5.81%,-3615
2014.TW,中鴻,13.40,-0.10,-0.74%,-2893
2891.TW,中信金,19.45,-0.45,-2.26%,-2856
2801.TW,彰銀,20.35,-0.35,-1.69%,-2430
2890.TW,永豐金,11.50,-0.05,-0.43%,-2075
2547.TW,日勝生,41.10,-0.70,-1.67%,-1777
2412.TW,中華電,71.30,-0.40,-0.56%,-1630
6269.TW,台郡,46.95,-2.65,-5.34%,-1451
2881.TW,富邦金,37.70,-0.30,-0.79%,-1426
6285.TW,啟碁,66.50,-1.60,-2.35%,-1387
1476.TW,儒鴻,40.00,-1.45,-3.50%,-1297
2352.TW,佳世達,21.55,-0.45,-2.05%,-1261
2887.TW,台新金,13.50,-0.20,-1.46%,-1060
2103.TW,臺橡,57.30,0.80,+1.42%,-1054
2308.TW,台達電,125.50,-2.00,-1.57%,-1045
1605.TW,華新,18.75,-0.15,-0.79%,-1039
2601.TW,益航,61.90,-1.00,-1.59%,-1008
2384.TW,勝華,52.10,-0.20,-0.38%,-997
1905.TW,華紙,17.15,-0.50,-2.83%,-988
2823.TW,中壽,24.80,-0.05,-0.20%,-902
2845.TW,遠東銀,13.70,-0.10,-0.72%,-896
2903.TW,遠百,38.70,-0.45,-1.15%,-846
1737.TW,臺鹽,25.20,0.05,+0.20%,-845
1216.TW,統一,38.85,-0.80,-2.02%,-837
2485.TW,兆赫,50.10,-0.60,-1.18%,-800
2704.TW,國賓,49.40,-1.10,-2.18%,-799
6005.TW,群益證,13.85,-0.15,-1.07%,-799
2204.TW,中華,24.95,-0.60,-2.35%,-798
1225.TW,福懋油,15.90,0.35,+2.25%,-700
2915.TW,潤泰全,87.80,0.10,+0.11%,-642
2888.TW,新光金,11.15,-0.15,-1.33%,-613
2332.TW,友訊,31.70,0.40,+1.28%,-603
3017.TW,奇鋐,33.00,-0.20,-0.60%,-582
6176.TW,瑞儀,47.20,0.60,+1.29%,-569
2031.TW,新光鋼,28.50,-0.50,-1.72%,-545
2303.TW,聯電,13.80,-0.05,-0.36%,-536
1201.TW,味全,34.85,-0.65,-1.83%,-500
2347.TW,聯強,75.50,0.90,+1.21%,-497
1313.TW,聯成,23.40,-0.80,-3.31%,-491
1702.TW,南僑,43.10,-1.15,-2.60%,-478
2105.TW,正新,71.40,-0.40,-0.56%,-418
6168.TW,宏齊,37.10,-0.55,-1.46%,-415
2006.TW,東鋼,28.75,-0.25,-0.86%,-400
2101.TW,南港,44.00,-0.45,-1.01%,-399
1440.TW,南紡,20.15,-1.10,-5.18%,-396
3702.TW,大聯大,58.10,-0.60,-1.02%,-387
3014.TW,聯陽,54.40,-1.20,-2.16%,-378
1215.TW,卜蜂,19.20,-0.25,-1.29%,-364
2458.TW,義隆,43.80,-2.00,-4.37%,-358
