1,2883,1813,62,1751
2,1423,1010,4,1006
3,2010,660,5,655
4,2888,630,85,545
5,1409,613,180,433
6,2610,617,228,389
7,2801,401,12,389
8,2891,307,35,272
9,2002,270,5,265
10,2885,324,90,234
11,2409,369,139,230
12,2364,181,1,180
13,1313,231,57,174
14,1605,160,26,134
15,5469,131,0,131
16,2022,131,10,121
17,2609,627,506,121
18,2854,129,8,121
19,2317,186,67,119
20,2882,141,22,119
21,1103,118,0,118
22,4526,138,20,118
23,2913,736,619,117
24,1102,119,3,116
25,2354,135,20,115
26,2325,130,17,113
27,1305,262,151,111
28,9116,171,63,108
29,2008,100,0,100
30,1308,102,7,95
