1,2384,32140,40144,8004
2,2315,1735,8188,6453
3,2609,30266,35102,4836
4,2330,2203,6989,4786
5,2353,2347,6321,3974
6,2376,939,4706,3767
7,1434,839,4578,3739
8,1301,1574,5176,3602
9,1326,1865,4542,2677
10,2324,2060,4402,2342
11,3231,5976,8219,2243
12,3043,2740,4775,2035
13,2311,6012,7874,1862
14,2834,5183,6843,1660
15,3519,2652,4284,1632
16,1313,10164,11728,1564
17,2014,3563,5065,1502
18,1414,3691,5174,1483
19,3042,669,2139,1470
20,1451,934,2401,1467
21,2854,4334,5771,1437
22,1102,518,1924,1406
23,5346,4900,6267,1367
24,1902,12977,14329,1352
25,1310,4793,6093,1300
26,2607,2973,4273,1300
27,2028,230,1482,1252
28,6176,637,1858,1221
29,1710,10660,11856,1196
30,1312,16191,17382,1191
