1,2886,732,16599,15867
2,3037,917,16188,15271
3,3702,1560,14576,13016
4,1402,1123,8007,6884
5,2449,3474,9931,6457
6,1319,0,4301,4301
7,2603,151,4444,4293
8,2888,484,4356,3872
9,2881,1568,5371,3803
10,2324,4961,8351,3390
11,1904,0,3323,3323
12,2618,602,3865,3263
13,2303,1180,4373,3193
14,5355,0,3176,3176
15,2385,122,3188,3066
16,2884,4762,7263,2501
17,2609,121,2503,2382
18,2823,4513,6600,2087
19,2417,0,1933,1933
20,1605,1268,2976,1708
21,3044,100,1794,1694
22,4938,804,2450,1646
23,2903,84,1676,1592
24,2317,4833,6417,1584
25,2206,0,1497,1497
26,4909,0,1400,1400
27,2511,0,1342,1342
28,3474,177,1509,1332
29,2332,0,1282,1282
30,2448,781,1788,1007
