1,2885,14967,32511,17544
2,4938,10921,24651,13730
3,2882,7653,21128,13475
4,2409,15320,28442,13122
5,2888,2151,13056,10905
6,2327,425,10504,10079
7,2887,9710,18924,9214
8,2454,3580,10611,7031
9,2408,1731,7530,5799
10,2501,2732,6537,3805
11,3231,4429,8183,3754
12,9136,0,3740,3740
13,6147,522,3666,3144
14,2206,35,3125,3090
15,2367,0,2813,2813
16,2324,9853,12641,2788
17,1326,3890,6316,2426
18,8046,336,2745,2409
19,2603,2075,4473,2398
20,1536,0,2317,2317
21,2002,8421,10505,2084
22,8069,3779,5710,1931
23,2313,45,1924,1879
24,2371,1835,3612,1777
25,1319,127,1888,1761
26,1409,2323,3820,1497
27,6244,322,1741,1419
28,2610,3132,4487,1355
29,2105,1896,3118,1222
30,6104,424,1616,1192
