1,2303,80925,961,79964
2,6116,25222,162,25060
3,1434,6620,44,6576
4,2330,8407,2292,6115
5,4938,6654,1871,4783
6,2311,5243,1473,3770
7,1314,3748,0,3748
8,2353,4159,1092,3067
9,2385,3203,200,3003
10,2382,3175,508,2667
11,3481,3574,970,2604
12,1905,2397,27,2370
13,1312,2246,0,2246
14,2301,2356,248,2108
15,1216,2636,641,1995
16,2317,4494,2531,1963
17,1605,1923,100,1823
18,2324,1943,156,1787
19,1722,1890,130,1760
20,2103,1816,241,1575
21,1301,2392,923,1469
22,2498,2917,1452,1465
23,9945,1246,6,1240
24,2357,1316,108,1208
25,2412,2053,954,1099
26,6176,1093,0,1093
27,2337,2360,1320,1040
28,1447,1000,0,1000
29,2892,1073,165,908
30,2474,1146,248,898
