1,5371,0,3800,3800
2,1102,0,1608,1608
3,2317,0,1596,1596
4,2303,0,1187,1187
5,1605,0,1157,1157
6,2891,0,886,886
7,1101,0,650,650
8,2325,0,600,600
9,2448,0,482,482
10,2330,4,463,459
11,1477,0,373,373
12,2458,0,359,359
13,5534,0,331,331
14,1303,0,301,301
15,3037,42,307,265
16,6285,0,259,259
17,2347,0,200,200
18,2881,0,160,160
19,2915,0,120,120
20,2360,0,115,115
21,3454,0,96,96
22,2474,0,72,72
23,3552,0,50,50
24,2601,0,40,40
25,5483,0,40,40
26,2324,0,37,37
27,2002,0,33,33
28,9921,0,30,30
29,1440,0,26,26
