1,2409,8230,29225,20995
2,2002,1509,13777,12268
3,2325,1152,9844,8692
4,2882,996,6316,5320
5,2801,940,4440,3500
6,2891,1886,5182,3296
7,3037,2567,5693,3126
8,2311,3408,6188,2780
9,9904,315,3065,2750
10,2454,471,3165,2694
11,2892,3338,6027,2689
12,6239,727,3098,2371
13,2823,73,2308,2235
14,2547,512,2428,1916
15,3049,546,2461,1915
16,2912,156,2042,1886
17,2451,215,1524,1309
18,1101,140,1409,1269
19,2618,3413,4586,1173
20,2317,7448,8577,1129
21,1473,62,1094,1032
22,1507,58,941,883
23,1737,0,846,846
24,5854,298,1134,836
25,1723,2,689,687
26,1605,134,737,603
27,2915,15,615,600
28,2022,0,599,599
29,2504,0,589,589
30,2376,6,570,564
