1,2609,9890,5650,4240
2,2449,2045,120,1925
3,2384,3613,2174,1439
4,3481,2078,779,1299
5,2317,1242,255,987
6,9904,1069,156,913
7,2457,1368,523,845
8,1605,891,129,762
9,2409,2037,1334,703
10,2618,5241,4591,650
11,2614,786,195,591
12,1455,755,173,582
13,6129,642,95,547
14,3211,740,196,544
15,9935,906,370,536
16,1312,5465,4962,503
17,6197,1508,1020,488
18,2493,639,192,447
19,2610,4472,4053,419
20,2891,575,158,417
21,9941,412,23,389
22,2882,540,163,377
23,3189,454,101,353
24,9116,1485,1132,353
25,2892,600,248,352
26,2475,411,65,346
27,4105,423,114,309
28,2501,715,409,306
29,2458,656,351,305
30,2820,361,66,295
