1,2311,3903,0,3903
2,2409,3003,0,3003
3,2317,1876,18,1858
4,2884,1862,111,1751
5,3037,1892,290,1602
6,3231,1278,0,1278
7,6147,1062,0,1062
8,1303,1056,1,1055
9,9904,1009,0,1009
10,9116,842,0,842
11,3034,677,0,677
12,2002,1097,500,597
13,2014,573,0,573
14,2324,552,0,552
15,2330,3977,3435,542
16,2610,539,0,539
17,2886,534,7,527
18,9940,391,0,391
19,2618,831,514,317
20,6176,285,0,285
21,2856,258,0,258
22,1216,247,0,247
23,2454,275,29,246
24,2337,220,0,220
25,2498,219,4,215
26,2854,209,0,209
27,2103,203,0,203
28,3211,189,0,189
29,1314,157,0,157
30,1722,175,47,128
