1,1201,5,4858,4853
2,8069,56,4457,4401
3,2353,714,4393,3679
4,2382,53,3135,3082
5,1326,1319,3756,2437
6,2371,83,2030,1947
7,2801,75,1900,1825
8,2104,5,1526,1521
9,2360,38,1114,1076
10,5371,5,1072,1067
11,2882,173,1145,972
12,2384,806,1581,775
13,2834,55,739,684
14,1909,7,655,648
15,2823,23,611,588
16,1312,10,493,483
17,2409,685,1144,459
18,1905,62,517,455
19,2330,1114,1552,438
20,2887,175,588,413
21,1218,5,400,395
22,1301,132,523,391
23,1210,5,368,363
24,2520,6,341,335
25,9911,3,334,331
26,8096,0,326,326
27,2373,3,316,313
28,3264,0,313,313
29,2891,148,456,308
30,1414,5,307,302
