1301.TW,臺塑,91.40,1.40,+1.56%,87363
2330.TW,台積電,74214,13149,62.00,-0.30
2330.TW.TW,台積電,-0.48%,98456,88102,10354
2603.TW,長榮,25.45,0.70,+2.83%,67086
2311.TW,日月光,56785,10301,26.00,0.00
2311.TW.TW,日月光,0.00%,82274,72490,9784
1902.TW,臺紙,19.50,-0.55,-2.74%,29417
2618.TW,長榮航,22836,6581,31.90,0.10
2618.TW.TW,長榮航,+0.31%,75574,69315,6259
2504.TW,國產,16.35,0.00,0.00%,29246
911610.TW,聯環,23484,5762,20.35,1.30
911610.TW.TW,聯環,+6.82%,18724,13309,5415
2324.TW,仁寶,38.50,0.05,+0.13%,45367
1313.TW,聯成,40141,5226,23.40,-0.80
1313.TW.TW,聯成,-3.31%,38356,33603,4753
2014.TW,中鴻,13.40,-0.10,-0.74%,19444
1326.TW,臺化,14794,4650,88.70,-0.10
1326.TW.TW,臺化,-0.11%,53866,49230,4636
2317.TW,鴻海,116.00,-2.00,-1.69%,46149
2353.TW,宏碁,41689,4460,87.00,-0.70
2353.TW.TW,宏碁,-0.80%,75771,71504,4267
3481.TW,奇美電,41.95,0.15,+0.36%,41467
3045.TW,台灣大,37229,4238,67.80,0.50
3045.TW.TW,台灣大,+0.74%,12807,8819,3988
2382.TW,廣達,55.00,-0.20,-0.36%,41710
1312.TW,國喬,38100,3610,17.95,0.05
1312.TW.TW,國喬,+0.28%,41901,38371,3530
1303.TW,南亞,70.00,0.00,0.00%,29370
1909.TW,榮成,25942,3428,13.10,-0.30
1909.TW.TW,榮成,-2.24%,21953,18774,3179
2610.TW,華航,24.15,-0.70,-2.82%,66657
911611.TW,中泰山,64056,2601,12.95,-0.25
911611.TW.TW,中泰山,-1.89%,12360,9801,2559
2838.TW,聯邦銀,8.89,-0.01,-0.11%,3726
6116.TW,彩晶,1230,2496,6.10,-0.05
6116.TW.TW,彩晶,-0.81%,25667,23249,2418
1314.TW,中石化,26.70,-0.05,-0.19%,38101
3231.TW,緯創,35735,2366,62.30,2.20
3231.TW.TW,緯創,+3.66%,45784,43450,2334
1304.TW,臺聚,26.90,-0.65,-2.36%,13600
1102.TW,亞泥,11323,2277,31.90,-0.35
1102.TW.TW,亞泥,-1.09%,19420,17192,2228
3519.TW,綠能,88.00,-2.30,-2.55%,13572
1704.TW,榮化,11369,2203,64.00,-0.80
1704.TW.TW,榮化,-1.23%,14345,12191,2154
2329.TW,華泰,7.80,-0.11,-1.39%,4652
1907.TW,永豐餘,2680,1972,15.35,-0.40
1907.TW.TW,永豐餘,-2.54%,11944,10028,1916
9904.TW,寶成,28.80,-0.25,-0.86%,24607
2347.TW,聯強,22844,1763,75.50,0.90
2347.TW.TW,聯強,+1.21%,16054,14522,1532
2105.TW,正新,71.40,-0.40,-0.56%,24481
2474.TW,可成,22982,1499,83.00,0.90
2474.TW.TW,可成,+1.10%,19216,17834,1382
4938.TW,和碩,41.45,-0.10,-0.24%,21214
2501.TW,國建,19848,1366,17.55,0.20
2501.TW.TW,國建,+1.15%,12297,10967,1330
3576.TW,新日光,74.00,-1.10,-1.46%,10663
2357.TW,華碩,9344,1319,240.00,1.00
2357.TW.TW,華碩,+0.42%,13608,12304,1304
2498.TW,宏達電,676.00,0.00,0.00%,13524
1308.TW,亞聚,12418,1106,34.50,-0.80
1308.TW.TW,亞聚,-2.27%,10376,9378,998
6239.TW,力成,98.80,0.90,+0.92%,9840
2448.TW,晶電,8852,988,97.40,-1.20
2448.TW.TW,晶電,-1.22%,23557,22578,979
2854.TW,寶來證,16.30,-0.05,-0.31%,26683
2345.TW,智邦,25709,974,23.00,0.05
2345.TW.TW,智邦,+0.22%,19412,18509,903
3010.TW,華立,57.00,-0.80,-1.38%,7685
1444.TW,力麗,6843,842,18.40,-0.25
1444.TW.TW,力麗,-1.34%,29841,29003,838
9945.TW,潤泰新,51.30,1.10,+2.19%,9175
1210.TW,大成,8344,831,32.50,-0.35
1210.TW.TW,大成,-1.07%,13970,13152,818
