1,2330,21169,3474,17695
2,2105,17376,706,16670
3,1301,17642,4220,13422
4,2384,12152,2292,9860
5,2311,8071,539,7532
6,1303,6587,260,6327
7,2303,8605,2299,6306
8,2609,6456,718,5738
9,2603,6231,1340,4891
10,1326,5088,378,4710
11,2325,7514,3100,4414
12,2324,6465,2757,3708
13,1605,3701,119,3582
14,1216,4120,555,3565
15,2345,3169,1,3168
16,1312,3074,0,3074
17,2891,4166,1214,2952
18,2610,4484,1583,2901
19,3311,2214,58,2156
20,2317,5081,2939,2142
21,2412,2627,604,2023
22,1710,1982,32,1950
23,2356,2201,300,1901
24,6116,2115,215,1900
25,1717,1939,109,1830
26,2201,1870,51,1819
27,2382,6696,4948,1748
28,3481,3812,2064,1748
29,2887,2588,843,1745
30,2408,1837,107,1730
