1,2312,868,36,832
2,2371,1225,596,629
3,9116,559,61,498
4,1440,1607,1158,449
5,5820,400,21,379
6,9116,310,4,306
7,1905,539,245,294
8,1313,1055,767,288
9,5326,411,211,200
10,2885,241,44,197
11,3189,232,41,191
12,6257,198,20,178
13,2820,210,52,158
14,2409,250,111,139
15,2511,300,172,128
16,2501,308,195,113
17,9105,190,80,110
18,1459,128,22,106
19,2881,125,21,104
20,2812,150,50,100
21,5347,100,0,100
22,9958,100,3,97
23,1418,287,195,92
24,2892,121,36,85
25,2002,100,22,78
26,9928,98,21,77
27,1455,115,39,76
28,2458,250,174,76
29,2430,71,0,71
30,6020,85,14,71
