2891.TW,中信金,19.45,-0.45,-2.26%,-4384
1718.TW,中纖,14.55,-0.40,-2.68%,-3248
1216.TW,統一,38.85,-0.80,-2.02%,-2531
2325.TW,矽品,32.40,-1.10,-3.28%,-2458
2002.TW,中鋼,30.95,-0.30,-0.96%,-2403
2609.TW,陽明,22.80,1.10,+5.07%,-2174
2881.TW,富邦金,37.70,-0.30,-0.79%,-2172
2892.TW,第一金,20.15,-0.40,-1.95%,-2098
1605.TW,華新,18.75,-0.15,-0.79%,-1854
1409.TW,新纖,16.00,-0.45,-2.74%,-1600
2801.TW,彰銀,20.35,-0.35,-1.69%,-1443
2618.TW,長榮航,31.90,0.10,+0.31%,-1346
2610.TW,華航,24.15,-0.70,-2.82%,-1256
2888.TW,新光金,11.15,-0.15,-1.33%,-1190
911609.TW,揚子江,22.80,-0.45,-1.94%,-1170
1201.TW,味全,34.85,-0.65,-1.83%,-1056
2887.TW,台新金,13.50,-0.20,-1.46%,-977
2022.TW,聚亨,8.00,0.25,+3.23%,-965
1905.TW,華紙,17.15,-0.50,-2.83%,-949
2344.TW,華邦電,7.85,-0.12,-1.51%,-948
1440.TW,南紡,20.15,-1.10,-5.18%,-889
1701.TW,中化,30.85,0.10,+0.33%,-880
5854.TW,合庫,22.05,-0.35,-1.56%,-863
2371.TW,大同,7.31,-0.03,-0.41%,-819
2890.TW,永豐金,11.50,-0.05,-0.43%,-805
2913.TW,農林,20.50,0.55,+2.76%,-767
1444.TW,力麗,18.40,-0.25,-1.34%,-706
6153.TW,嘉聯益,37.30,-2.30,-5.81%,-703
8008.TW,建興,33.00,1.00,+3.13%,-679
2882.TW,國泰金,47.00,-0.40,-0.84%,-670
9938.TW,百和,34.10,-0.60,-1.73%,-637
3702.TW,大聯大,58.10,-0.60,-1.02%,-615
2303.TW,聯電,13.80,-0.05,-0.36%,-597
2376.TW,技嘉,29.35,-0.15,-0.51%,-587
2345.TW,智邦,23.00,0.05,+0.22%,-569
3443.TW,創意,130.00,3.00,+2.36%,-482
1101.TW,台泥,33.05,-0.45,-1.34%,-480
1447.TW,力鵬,16.50,-0.25,-1.49%,-466
2017.TW,官田鋼,10.90,0.00,0.00%,-455
9928.TW,中視,28.00,0.55,+2.00%,-415
1708.TW,東鹼,39.15,-0.05,-0.13%,-409
2474.TW,可成,83.00,0.90,+1.10%,-393
3019.TW,亞光,52.50,-0.40,-0.76%,-382
2473.TW,思源,41.40,-1.20,-2.82%,-367
2823.TW,中壽,24.80,-0.05,-0.20%,-359
2364.TW,倫飛,6.93,-0.52,-6.98%,-342
3043.TW,科風,59.50,-1.70,-2.78%,-336
2332.TW,友訊,31.70,0.40,+1.28%,-332
2834.TW,台企銀,10.30,-0.10,-0.96%,-331
2317.TW,鴻海,116.00,-2.00,-1.69%,-329
