1,2303,35325,413,34912
2,6116,12186,66,12120
3,4938,6429,1538,4891
4,1314,2889,0,2889
5,2385,2844,190,2654
6,2311,2702,88,2614
7,2353,3203,946,2257
8,2330,3275,1156,2119
9,3481,2848,818,2030
10,1216,2028,52,1976
11,2103,1755,46,1709
12,1722,1719,33,1686
13,1605,1546,36,1510
14,2301,1560,125,1435
15,1312,1355,0,1355
16,2357,1222,94,1128
17,2324,1145,66,1079
18,2412,1447,372,1075
19,6176,1060,0,1060
20,1447,1000,0,1000
21,2317,2153,1332,821
22,6285,682,0,682
23,2337,1066,495,571
24,8069,921,360,561
25,2498,931,371,560
26,3227,385,2,383
27,6290,380,0,380
28,2325,405,62,343
29,2885,521,181,340
30,2382,733,422,311
