1,3045,7140,40963,33823
2,3474,4165,33691,29526
3,2324,13931,32957,19026
4,2881,17362,33889,16527
5,2618,26093,42023,15930
6,1216,7421,22126,14705
7,2882,17547,31521,13974
8,2887,12780,24363,11583
9,1101,6589,17375,10786
10,1301,13063,22594,9531
11,2454,4614,13953,9339
12,2330,48777,57688,8911
13,2105,1938,10488,8550
14,6505,3714,11258,7544
15,9945,1836,9055,7219
16,2107,702,6532,5830
17,1402,6773,11253,4480
18,6005,1996,6312,4316
19,3037,4431,8699,4268
20,2854,2973,7240,4267
21,2317,20417,24556,4139
22,1102,4704,8289,3585
23,2308,2887,6357,3470
24,1504,4516,7908,3392
25,2912,1744,4140,2396
26,3034,2051,4408,2357
27,2002,23923,26262,2339
28,8299,110,2313,2203
29,6239,7675,9864,2189
30,2393,1707,3839,2132
