1,2409,3190,639,2551
2,2353,2562,14,2548
3,1303,2000,0,2000
4,3231,1999,0,1999
5,2354,1277,0,1277
6,2308,935,120,815
7,2330,1629,1123,506
8,4904,476,0,476
9,2547,445,0,445
10,3584,403,0,403
11,8046,380,0,380
12,2103,364,14,350
13,1102,267,0,267
14,3036,250,0,250
15,2881,200,0,200
16,1409,141,0,141
17,2845,121,0,121
18,1440,109,0,109
19,2903,86,0,86
20,1710,68,0,68
21,6239,47,0,47
22,2511,33,0,33
23,2603,26,0,26
24,1472,20,0,20
25,9902,19,0,19
26,3043,16,0,16
27,1323,15,0,15
28,2474,15,0,15
29,2444,14,0,14
30,2360,12,0,12
