2014.TW,中鴻,13.40,-0.10,-0.74%,-4918
1312.TW,國喬,17.95,0.05,+0.28%,-3511
2610.TW,華航,24.15,-0.70,-2.82%,-2000
2449.TW,京元電,13.80,-0.20,-1.43%,-1945
2353.TW,宏碁,87.00,-0.70,-0.80%,-1298
911610.TW,聯環,20.35,1.30,+6.82%,-1108
2504.TW,國產,16.35,0.00,0.00%,-875
1210.TW,大成,32.50,-0.35,-1.07%,-848
3045.TW,台灣大,67.80,0.50,+0.74%,-788
2485.TW,兆赫,50.10,-0.60,-1.18%,-764
2316.TW,楠梓電,18.80,0.35,+1.90%,-750
2352.TW,佳世達,21.55,-0.45,-2.05%,-735
2458.TW,義隆,43.80,-2.00,-4.37%,-724
3481.TW,奇美電,41.95,0.15,+0.36%,-722
911611.TW,中泰山,12.95,-0.25,-1.89%,-701
1314.TW,中石化,26.70,-0.05,-0.19%,-665
9939.TW,宏全,60.60,-0.90,-1.46%,-618
2327.TW,國巨,12.85,-0.05,-0.39%,-610
2105.TW,正新,71.40,-0.40,-0.56%,-601
2313.TW,華通,10.05,-0.20,-1.95%,-599
2384.TW,勝華,52.10,-0.20,-0.38%,-548
2002.TW,中鋼,30.95,-0.30,-0.96%,-548
1313.TW,聯成,23.40,-0.80,-3.31%,-545
6120.TW,輔祥,30.90,0.15,+0.49%,-531
3231.TW,緯創,62.30,2.20,+3.66%,-529
1229.TW,聯華,23.40,-0.45,-1.89%,-514
1304.TW,臺聚,26.90,-0.65,-2.36%,-501
2511.TW,太子,22.50,-0.30,-1.32%,-497
9904.TW,寶成,28.80,-0.25,-0.86%,-489
2303.TW,聯電,13.80,-0.05,-0.36%,-485
1907.TW,永豐餘,15.35,-0.40,-2.54%,-451
2454.TW,聯發科,383.00,-10.00,-2.54%,-444
2317.TW,鴻海,116.00,-2.00,-1.69%,-443
2603.TW,長榮,25.45,0.70,+2.83%,-359
1902.TW,臺紙,19.50,-0.55,-2.74%,-359
2022.TW,聚亨,8.00,0.25,+3.23%,-351
3035.TW,智原,58.70,-1.70,-2.81%,-344
3576.TW,新日光,74.00,-1.10,-1.46%,-275
1704.TW,榮化,64.00,-0.80,-1.23%,-274
1402.TW,遠東新,46.60,-0.30,-0.64%,-268
1310.TW,台苯,15.15,-0.10,-0.66%,-255
1909.TW,榮成,13.10,-0.30,-2.24%,-253
1459.TW,聯發,16.45,0.00,0.00%,-247
6282.TW,康舒,27.40,-0.30,-1.08%,-236
2884.TW,玉山金,15.90,-0.10,-0.63%,-221
2349.TW,錸德,8.51,-0.09,-1.05%,-221
1710.TW,東聯,32.85,-1.20,-3.52%,-219
913889.TW,大成糖,14.80,-0.30,-1.99%,-216
1737.TW,臺鹽,25.20,0.05,+0.20%,-193
2204.TW,中華,24.95,-0.60,-2.35%,-191
