1,2022,48,2000,1952
2,1216,3,503,500
3,1313,3,407,404
4,4906,0,206,206
5,2448,4,209,205
6,1102,0,200,200
7,4533,0,156,156
8,8107,5,142,137
9,2883,5,140,135
10,2609,64,186,122
11,3164,0,116,116
12,3264,0,100,100
13,2887,2,101,99
14,2049,0,75,75
15,2473,0,60,60
16,2357,1,49,48
17,2504,1,45,44
18,1308,0,41,41
19,2913,15,50,35
20,2547,21,54,33
21,1457,15,46,31
22,1314,1,32,31
23,1301,17,45,28
24,1413,2,30,28
25,1409,135,160,25
26,1785,2,25,23
27,2371,59,82,23
28,5351,2,25,23
29,2492,0,20,20
30,2856,0,20,20
