1,2409,10259,43239,32980
2,2885,2794,27586,24792
3,2303,1512,23363,21851
4,2330,20582,37413,16831
5,2603,1506,12389,10883
6,2892,830,10490,9660
7,1605,56,8240,8184
8,3474,26,8162,8136
9,1905,0,7171,7171
10,2881,517,5814,5297
11,2385,7,4884,4877
12,1504,63,3559,3496
13,4938,3057,6270,3213
14,1216,518,2969,2451
15,2325,260,2705,2445
16,2847,63,2000,1937
17,1904,135,1610,1475
18,2377,311,1626,1315
19,2606,129,1421,1292
20,3042,0,1145,1145
21,2323,400,1519,1119
22,5346,66,1128,1062
23,1409,9,972,963
24,2854,477,1422,945
25,3323,0,859,859
26,2511,897,1602,705
27,6285,0,671,671
28,2888,392,1008,616
29,1440,176,781,605
30,3008,16,586,570
