1,2609,59609,80054,20445
2,2883,18390,36570,18180
3,2610,84384,100446,16062
4,2448,22380,33726,11346
5,5346,66392,73940,7548
6,2347,3316,9298,5982
7,1101,8338,13802,5464
8,2206,19300,24607,5307
9,2330,13057,18353,5296
10,8358,2473,7721,5248
11,2384,91192,96212,5020
12,1905,16035,20645,4610
13,1902,14836,19382,4546
14,6116,17734,22254,4520
15,1474,3170,7672,4502
16,2409,50242,54586,4344
17,2337,13649,17888,4239
18,1440,16790,20966,4176
19,1815,12028,16155,4127
20,2890,18487,22402,3915
21,2311,23564,27404,3840
22,3231,7555,11331,3776
23,3049,54275,57978,3703
24,2014,9423,13092,3669
25,1704,18988,22576,3588
26,2204,25153,28634,3481
27,9907,5353,8743,3390
28,2414,5872,9181,3309
29,2545,4453,7697,3244
30,4702,2200,5432,3232
