1,2324,584,11926,11342
2,2891,3115,10799,7684
3,1402,1976,8317,6341
4,9116,0,4900,4900
5,2002,3807,8136,4329
6,1301,2786,6375,3589
7,2327,5,3507,3502
8,6153,773,3770,2997
9,6008,337,3099,2762
10,3231,1173,3801,2628
11,1326,650,2992,2342
12,2344,530,2783,2253
13,2823,246,2401,2155
14,2473,0,2000,2000
15,2412,741,2738,1997
16,3702,98,1865,1767
17,2885,1680,3419,1739
18,3450,47,1711,1664
19,6505,200,1863,1663
20,3045,235,1835,1600
21,2881,1466,3019,1553
22,2889,27,1573,1546
23,2325,1718,3173,1455
24,5483,0,1392,1392
25,2317,4190,5520,1330
26,2382,1738,3056,1318
27,3514,17,1323,1306
28,2912,148,1335,1187
29,2201,147,1248,1101
30,1104,0,1000,1000
