1312.TW,國喬,17.95,0.05,+0.28%,26178
1409.TW,新纖,600,25578,16.00,-0.45
1409.TW.TW,新纖,-2.74%,20911,1640,19271
3481.TW,奇美電,41.95,0.15,+0.36%,12855
1402.TW,遠東新,422,12433,46.60,-0.30
1402.TW.TW,遠東新,-0.64%,12513,299,12213
1314.TW,中石化,26.70,-0.05,-0.19%,9690
3231.TW,緯創,163,9527,62.30,2.20
3231.TW.TW,緯創,+3.66%,8766,504,8261
2311.TW,日月光,26.00,0.00,0.00%,8578
2854.TW,寶來證,357,8220,16.30,-0.05
2854.TW.TW,寶來證,-0.31%,8090,1,8089
2474.TW,可成,83.00,0.90,+1.10%,7701
1909.TW,榮成,1,7700,13.10,-0.30
1909.TW.TW,榮成,-2.24%,6711,0,6711
2409.TW,友達,30.75,0.00,0.00%,7185
1313.TW,聯成,1896,5289,23.40,-0.80
1313.TW.TW,聯成,-3.31%,6481,1227,5254
1504.TW,東元,19.40,-0.40,-2.02%,5235
1308.TW,亞聚,1,5234,34.50,-0.80
1308.TW.TW,亞聚,-2.27%,4386,80,4306
2325.TW,矽品,32.40,-1.10,-3.28%,4489
2353.TW,宏碁,237,4252,87.00,-0.70
2353.TW.TW,宏碁,-0.80%,4379,132,4247
1444.TW,力麗,18.40,-0.25,-1.34%,6382
4306.TW,炎洲,2250,4132,33.15,-0.70
4306.TW.TW,炎洲,-2.07%,3571,0,3571
1902.TW,臺紙,19.50,-0.55,-2.74%,3517
2448.TW,晶電,0,3517,97.40,-1.20
2448.TW.TW,晶電,-1.22%,4520,1072,3448
1440.TW,南紡,20.15,-1.10,-5.18%,7443
1711.TW,永光,4332,3110,37.00,-0.60
1711.TW.TW,永光,-1.60%,2878,0,2878
2382.TW,廣達,55.00,-0.20,-0.36%,2687
3036.TW,文曄,8,2679,47.95,-0.50
3036.TW.TW,文曄,-1.03%,2632,0,2632
3519.TW,綠能,88.00,-2.30,-2.55%,2966
1310.TW,台苯,338,2628,15.15,-0.10
1310.TW.TW,台苯,-0.66%,2200,0,2200
1210.TW,大成,32.50,-0.35,-1.07%,2171
1710.TW,東聯,0,2171,32.85,-1.20
1710.TW.TW,東聯,-3.52%,9366,7216,2150
3189.TW,景碩,83.10,-0.60,-0.72%,2439
3383.TW,新世紀,315,2124,54.20,0.60
3383.TW.TW,新世紀,+1.12%,2201,210,1991
1227.TW,佳格,81.70,0.20,+0.25%,2127
1704.TW,榮化,160,1967,64.00,-0.80
1704.TW.TW,榮化,-1.23%,2399,446,1953
2357.TW,華碩,240.00,1.00,+0.42%,1700
3034.TW,聯詠,1,1699,91.00,0.40
3034.TW.TW,聯詠,+0.44%,1914,216,1698
3573.TW,穎台,133.00,0.50,+0.38%,1688
1717.TW,長興,0,1688,34.50,-0.65
1717.TW.TW,長興,-1.85%,1669,0,1669
2504.TW,國產,16.35,0.00,0.00%,1644
2847.TW,大眾銀,0,1644,7.22,-0.01
2847.TW.TW,大眾銀,-0.14%,1571,0,1571
1326.TW,臺化,88.70,-0.10,-0.11%,2648
3638.TW,IML,1078,1570,110.00,1.50
3638.TW.TW,IML,+1.38%,1510,0,1510
911610.TW,聯環,20.35,1.30,+6.82%,1500
8039.TW,台虹,0,1500,65.90,-1.60
8039.TW.TW,台虹,-2.37%,2020,595,1424
2618.TW,長榮航,31.90,0.10,+0.31%,6008
3443.TW,創意,4700,1308,130.00,3.00
3443.TW.TW,創意,+2.36%,1296,5,1291
5388.TW,中磊,28.70,0.00,0.00%,2655
3576.TW,新日光,1410,1245,74.00,-1.10
3576.TW.TW,新日光,-1.46%,1681,467,1213
2603.TW,長榮,25.45,0.70,+2.83%,8157
3062.TW,建漢,6975,1182,40.75,-0.05
3062.TW.TW,建漢,-0.12%,1150,0,1150
1905.TW,華紙,17.15,-0.50,-2.83%,3871
2324.TW,仁寶,2740,1131,38.50,0.05
2324.TW.TW,仁寶,+0.13%,1125,2,1122
