2882.TW,國泰金,7.31,-0.03,-0.41%,-0.40
2881.TW,富邦金,-0.84%,-107254,37.70,-96839
2454.TW,聯發科,30.95,-0.30,-0.96%,-10.00
3037.TW,欣興,-2.54%,-58115,47.90,-57543
2618.TW,長榮航,14.90,0.00,0.00%,0.10
2887.TW,台新金,+0.31%,-44794,13.50,-43812
3702.TW,大聯大,18.75,-0.15,-0.79%,-0.60
2327.TW,國巨,-1.02%,-25048,12.85,-23535
2823.TW,中壽,4.33,0.03,+0.70%,-0.05
2603.TW,長榮,-0.20%,-19861,25.45,-19268
6120.TW,輔祥,88.00,-2.30,-2.55%,0.15
1402.TW,遠東新,+0.49%,-15794,46.60,-14346
4938.TW,和碩,50.00,0.00,0.00%,-0.10
2385.TW,群光,-0.24%,-13207,71.00,-12913
3534.TW,雷凌,676.00,0.00,0.00%,0.50
3514.TW,昱晶,+0.43%,-10943,88.70,-10270
6286.TW,立錡,13.80,-0.05,-0.36%,-3.00
2912.TW,統一超,-1.30%,-8891,121.50,-8452
2376.TW,技嘉,27.70,0.55,+2.03%,-0.15
2911.TW,麗嬰房,-0.51%,-8237,44.80,-8013
3049.TW,和鑫,59.50,-1.70,-2.78%,-0.15
2107.TW,厚生,-0.63%,-5944,24.60,-5855
1304.TW,臺聚,28.00,-0.65,-2.27%,-0.65
6005.TW,群益證,-2.36%,-5490,13.85,-5306
1904.TW,正隆,11.35,-0.10,-0.87%,-0.25
9136.TW,巨騰,-1.76%,-4800,20.40,-4606
2316.TW,楠梓電,81.70,0.20,+0.25%,0.35
2401.TW,凌陽,+1.90%,-4520,23.40,-4510
6153.TW,嘉聯益,82.90,-0.80,-0.96%,-2.30
2379.TW,瑞昱,-5.81%,-4012,71.00,-3960
1413.TW,宏洲,17.35,-0.20,-1.14%,-0.35
2323.TW,中環,-3.08%,-3926,8.02,-3861
