2603.TW,長榮,25.45,0.70,+2.83%,-7869
1902.TW,臺紙,19.50,-0.55,-2.74%,-6538
2014.TW,中鴻,13.40,-0.10,-0.74%,-5996
2618.TW,長榮航,31.90,0.10,+0.31%,-5433
1313.TW,聯成,23.40,-0.80,-3.31%,-4326
911610.TW,聯環,20.35,1.30,+6.82%,-4271
3045.TW,台灣大,67.80,0.50,+0.74%,-3689
2504.TW,國產,16.35,0.00,0.00%,-3427
1304.TW,臺聚,26.90,-0.65,-2.36%,-2977
911611.TW,中泰山,12.95,-0.25,-1.89%,-2839
2610.TW,華航,24.15,-0.70,-2.82%,-2705
911608.TW,明輝,16.35,-0.35,-2.10%,-2574
2838.TW,聯邦銀,8.89,-0.01,-0.11%,-2496
1909.TW,榮成,13.10,-0.30,-2.24%,-2449
2329.TW,華泰,7.80,-0.11,-1.39%,-2328
3519.TW,綠能,88.00,-2.30,-2.55%,-1550
6197.TW,佳必琪,97.20,-7.30,-6.99%,-1175
2485.TW,兆赫,50.10,-0.60,-1.18%,-1034
1907.TW,永豐餘,15.35,-0.40,-2.54%,-1032
1737.TW,臺鹽,25.20,0.05,+0.20%,-994
1312.TW,國喬,17.95,0.05,+0.28%,-956
1704.TW,榮化,64.00,-0.80,-1.23%,-834
2457.TW,飛宏,63.00,3.40,+5.70%,-810
1536.TW,和大,16.20,-0.20,-1.22%,-784
2458.TW,義隆,43.80,-2.00,-4.37%,-781
3576.TW,新日光,74.00,-1.10,-1.46%,-770
1710.TW,東聯,32.85,-1.20,-3.52%,-754
2454.TW,聯發科,383.00,-10.00,-2.54%,-721
2498.TW,宏達電,676.00,0.00,0.00%,-700
9939.TW,宏全,60.60,-0.90,-1.46%,-675
3010.TW,華立,57.00,-0.80,-1.38%,-637
1444.TW,力麗,18.40,-0.25,-1.34%,-627
2501.TW,國建,17.55,0.20,+1.15%,-619
2489.TW,瑞軒,26.00,-0.25,-0.95%,-597
1229.TW,聯華,23.40,-0.45,-1.89%,-590
4904.TW,遠傳,44.40,0.05,+0.11%,-563
1474.TW,弘裕,11.90,-0.15,-1.24%,-551
6153.TW,嘉聯益,37.30,-2.30,-5.81%,-544
2890.TW,永豐金,11.50,-0.05,-0.43%,-532
1513.TW,中興電,18.65,0.45,+2.47%,-530
1417.TW,嘉裕,11.70,-0.15,-1.27%,-529
1314.TW,中石化,26.70,-0.05,-0.19%,-524
9933.TW,中鼎,35.15,-0.25,-0.71%,-513
2911.TW,麗嬰房,44.80,-0.65,-1.43%,-480
3653.TW,健策,170.50,-1.50,-0.87%,-479
2484.TW,希華,18.50,-0.40,-2.12%,-472
1504.TW,東元,19.40,-0.40,-2.02%,-462
5522.TW,遠雄建,74.80,-0.10,-0.13%,-455
5388.TW,中磊,28.70,0.00,0.00%,-444
1210.TW,大成,32.50,-0.35,-1.07%,-420
