1,1455,3787,422,3365
2,1409,5997,3173,2824
3,1444,2562,858,1704
4,2883,2264,980,1284
5,1314,2472,1201,1271
6,1718,3120,1899,1221
7,2886,1444,405,1039
8,2888,1757,720,1037
9,6183,989,0,989
10,1402,1187,225,962
11,2610,3628,2742,886
12,6175,882,10,872
13,2010,1318,459,859
14,2332,1477,675,802
15,1605,1389,617,772
16,1904,1057,358,699
17,2409,1794,1110,684
18,2014,948,271,677
19,2383,981,318,663
20,3037,1458,806,652
21,1101,767,131,636
22,1305,1028,423,605
23,1313,2856,2261,595
24,2371,1976,1390,586
25,2327,1236,691,545
26,1434,733,270,463
27,2885,760,308,452
28,2890,1014,563,451
29,2311,1498,1050,448
30,2448,773,337,436
