1,1504,347,24,323
2,2014,246,18,228
3,2515,214,0,214
4,2891,186,14,172
5,2887,161,38,123
6,2473,114,1,113
7,2603,244,143,101
8,2801,134,35,99
9,2006,87,1,86
10,2610,190,107,83
11,1608,80,0,80
12,2303,89,13,76
13,2886,225,155,70
14,2384,112,45,67
15,2344,78,15,63
16,1902,62,0,62
17,1312,330,272,58
18,5854,331,278,53
19,2364,79,31,48
20,2457,57,9,48
21,2706,50,2,48
22,1101,215,169,46
23,3033,67,22,45
24,2375,42,0,42
25,2427,39,0,39
26,2325,57,19,38
27,2892,41,4,37
28,5701,40,4,36
29,3481,88,53,35
30,2002,42,8,34
